# t, posx, posy, posz, dirx, diry, dirz, fov, n, f
+6.200000E+00 +2.421720E+04 +1.703920E+04 +2.523560E+04 +9.297765E-01 +3.681246E-01 +0.000000E+00 +5.239368E+01 +1.000000E+02 +5.000000E+03
+6.220000E+00 +2.419835E+04 +1.690318E+04 +2.523903E+04 +9.274452E-01 +3.739592E-01 +0.000000E+00 +5.256419E+01 +1.000000E+02 +5.000000E+03
+6.240000E+00 +2.417942E+04 +1.676719E+04 +2.524244E+04 +9.250772E-01 +3.797791E-01 +0.000000E+00 +5.273593E+01 +1.000000E+02 +5.000000E+03
+6.260000E+00 +2.416041E+04 +1.663126E+04 +2.524583E+04 +9.226727E-01 +3.855840E-01 +0.000000E+00 +5.290890E+01 +1.000000E+02 +5.000000E+03
+6.280000E+00 +2.414132E+04 +1.649537E+04 +2.524919E+04 +9.202318E-01 +3.913737E-01 +0.000000E+00 +5.308308E+01 +1.000000E+02 +5.000000E+03
+6.300000E+00 +2.412217E+04 +1.635955E+04 +2.525253E+04 +9.177546E-01 +3.971479E-01 +0.000000E+00 +5.325845E+01 +1.000000E+02 +5.000000E+03
+6.320000E+00 +2.410296E+04 +1.622380E+04 +2.525583E+04 +9.152412E-01 +4.029064E-01 +0.000000E+00 +5.343499E+01 +1.000000E+02 +5.000000E+03
+6.340000E+00 +2.408369E+04 +1.608812E+04 +2.525912E+04 +9.126916E-01 +4.086491E-01 +0.000000E+00 +5.361270E+01 +1.000000E+02 +5.000000E+03
+6.360000E+00 +2.406437E+04 +1.595252E+04 +2.526237E+04 +9.101060E-01 +4.143756E-01 +0.000000E+00 +5.379155E+01 +1.000000E+02 +5.000000E+03
+6.380000E+00 +2.404501E+04 +1.581701E+04 +2.526560E+04 +9.074844E-01 +4.200857E-01 +0.000000E+00 +5.397154E+01 +1.000000E+02 +5.000000E+03
+6.400000E+00 +2.402560E+04 +1.568160E+04 +2.526880E+04 +9.048271E-01 +4.257793E-01 +0.000000E+00 +5.415264E+01 +1.000000E+02 +5.000000E+03
+6.420000E+00 +2.400616E+04 +1.554629E+04 +2.527197E+04 +9.021340E-01 +4.314560E-01 +0.000000E+00 +5.433484E+01 +1.000000E+02 +5.000000E+03
+6.440000E+00 +2.398668E+04 +1.541110E+04 +2.527512E+04 +8.994053E-01 +4.371158E-01 +0.000000E+00 +5.451814E+01 +1.000000E+02 +5.000000E+03
+6.460000E+00 +2.396718E+04 +1.527602E+04 +2.527823E+04 +8.966410E-01 +4.427582E-01 +0.000000E+00 +5.470250E+01 +1.000000E+02 +5.000000E+03
+6.480000E+00 +2.394766E+04 +1.514107E+04 +2.528132E+04 +8.938414E-01 +4.483832E-01 +0.000000E+00 +5.488792E+01 +1.000000E+02 +5.000000E+03
+6.500000E+00 +2.392812E+04 +1.500625E+04 +2.528438E+04 +8.910065E-01 +4.539905E-01 +0.000000E+00 +5.507438E+01 +1.000000E+02 +5.000000E+03
+6.520000E+00 +2.390858E+04 +1.487157E+04 +2.528740E+04 +8.881364E-01 +4.595799E-01 +0.000000E+00 +5.526186E+01 +1.000000E+02 +5.000000E+03
+6.540000E+00 +2.388903E+04 +1.473704E+04 +2.529040E+04 +8.852313E-01 +4.651511E-01 +0.000000E+00 +5.545036E+01 +1.000000E+02 +5.000000E+03
+6.560000E+00 +2.386948E+04 +1.460266E+04 +2.529336E+04 +8.822912E-01 +4.707039E-01 +0.000000E+00 +5.563985E+01 +1.000000E+02 +5.000000E+03
+6.580000E+00 +2.384993E+04 +1.446845E+04 +2.529630E+04 +8.793163E-01 +4.762382E-01 +0.000000E+00 +5.583032E+01 +1.000000E+02 +5.000000E+03
+6.600000E+00 +2.383040E+04 +1.433440E+04 +2.529920E+04 +8.763067E-01 +4.817537E-01 +0.000000E+00 +5.602176E+01 +1.000000E+02 +5.000000E+03
+6.620000E+00 +2.381088E+04 +1.420053E+04 +2.530207E+04 +8.732625E-01 +4.872501E-01 +0.000000E+00 +5.621415E+01 +1.000000E+02 +5.000000E+03
+6.640000E+00 +2.379139E+04 +1.406684E+04 +2.530491E+04 +8.701838E-01 +4.927273E-01 +0.000000E+00 +5.640747E+01 +1.000000E+02 +5.000000E+03
+6.660000E+00 +2.377192E+04 +1.393334E+04 +2.530771E+04 +8.670707E-01 +4.981851E-01 +0.000000E+00 +5.660172E+01 +1.000000E+02 +5.000000E+03
+6.680000E+00 +2.375248E+04 +1.380004E+04 +2.531049E+04 +8.639234E-01 +5.036232E-01 +0.000000E+00 +5.679687E+01 +1.000000E+02 +5.000000E+03
+6.700000E+00 +2.373308E+04 +1.366695E+04 +2.531323E+04 +8.607420E-01 +5.090414E-01 +0.000000E+00 +5.699291E+01 +1.000000E+02 +5.000000E+03
+6.720000E+00 +2.371372E+04 +1.353407E+04 +2.531593E+04 +8.575267E-01 +5.144395E-01 +0.000000E+00 +5.718982E+01 +1.000000E+02 +5.000000E+03
+6.740000E+00 +2.369440E+04 +1.340140E+04 +2.531860E+04 +8.542774E-01 +5.198173E-01 +0.000000E+00 +5.738759E+01 +1.000000E+02 +5.000000E+03
+6.760000E+00 +2.367514E+04 +1.326897E+04 +2.532124E+04 +8.509945E-01 +5.251746E-01 +0.000000E+00 +5.758621E+01 +1.000000E+02 +5.000000E+03
+6.780000E+00 +2.365594E+04 +1.313676E+04 +2.532384E+04 +8.476779E-01 +5.305112E-01 +0.000000E+00 +5.778566E+01 +1.000000E+02 +5.000000E+03
+6.800000E+00 +2.363680E+04 +1.300480E+04 +2.532640E+04 +8.443279E-01 +5.358268E-01 +0.000000E+00 +5.798592E+01 +1.000000E+02 +5.000000E+03
+6.820000E+00 +2.361773E+04 +1.287309E+04 +2.532893E+04 +8.409446E-01 +5.411213E-01 +0.000000E+00 +5.818698E+01 +1.000000E+02 +5.000000E+03
+6.840000E+00 +2.359873E+04 +1.274163E+04 +2.533142E+04 +8.375280E-01 +5.463943E-01 +0.000000E+00 +5.838883E+01 +1.000000E+02 +5.000000E+03
+6.860000E+00 +2.357981E+04 +1.261043E+04 +2.533388E+04 +8.340784E-01 +5.516459E-01 +0.000000E+00 +5.859144E+01 +1.000000E+02 +5.000000E+03
+6.880000E+00 +2.356097E+04 +1.247950E+04 +2.533629E+04 +8.305959E-01 +5.568756E-01 +0.000000E+00 +5.879481E+01 +1.000000E+02 +5.000000E+03
+6.900000E+00 +2.354222E+04 +1.234885E+04 +2.533868E+04 +8.270806E-01 +5.620834E-01 +0.000000E+00 +5.899892E+01 +1.000000E+02 +5.000000E+03
+6.920000E+00 +2.352357E+04 +1.221848E+04 +2.534102E+04 +8.235326E-01 +5.672689E-01 +0.000000E+00 +5.920375E+01 +1.000000E+02 +5.000000E+03
+6.940000E+00 +2.350502E+04 +1.208841E+04 +2.534332E+04 +8.199521E-01 +5.724321E-01 +0.000000E+00 +5.940928E+01 +1.000000E+02 +5.000000E+03
+6.960000E+00 +2.348657E+04 +1.195863E+04 +2.534559E+04 +8.163393E-01 +5.775727E-01 +0.000000E+00 +5.961552E+01 +1.000000E+02 +5.000000E+03
+6.980000E+00 +2.346823E+04 +1.182916E+04 +2.534781E+04 +8.126942E-01 +5.826905E-01 +0.000000E+00 +5.982243E+01 +1.000000E+02 +5.000000E+03
+7.000000E+00 +2.345000E+04 +1.170000E+04 +2.535000E+04 +8.090170E-01 +5.877853E-01 +0.000000E+00 +6.003000E+01 +1.000000E+02 +5.000000E+03
+7.020000E+00 +2.343189E+04 +1.157116E+04 +2.535215E+04 +8.053079E-01 +5.928568E-01 +0.000000E+00 +6.023822E+01 +1.000000E+02 +5.000000E+03
+7.040000E+00 +2.341391E+04 +1.144265E+04 +2.535425E+04 +8.015670E-01 +5.979050E-01 +0.000000E+00 +6.044708E+01 +1.000000E+02 +5.000000E+03
+7.060000E+00 +2.339606E+04 +1.131447E+04 +2.535632E+04 +7.977944E-01 +6.029295E-01 +0.000000E+00 +6.065655E+01 +1.000000E+02 +5.000000E+03
+7.080000E+00 +2.337835E+04 +1.118664E+04 +2.535834E+04 +7.939904E-01 +6.079303E-01 +0.000000E+00 +6.086662E+01 +1.000000E+02 +5.000000E+03
+7.100000E+00 +2.336078E+04 +1.105915E+04 +2.536033E+04 +7.901550E-01 +6.129071E-01 +0.000000E+00 +6.107729E+01 +1.000000E+02 +5.000000E+03
+7.120000E+00 +2.334335E+04 +1.093202E+04 +2.536227E+04 +7.862884E-01 +6.178596E-01 +0.000000E+00 +6.128852E+01 +1.000000E+02 +5.000000E+03
+7.140000E+00 +2.332607E+04 +1.080525E+04 +2.536416E+04 +7.823908E-01 +6.227878E-01 +0.000000E+00 +6.150031E+01 +1.000000E+02 +5.000000E+03
+7.160000E+00 +2.330895E+04 +1.067885E+04 +2.536602E+04 +7.784623E-01 +6.276914E-01 +0.000000E+00 +6.171265E+01 +1.000000E+02 +5.000000E+03
+7.180000E+00 +2.329199E+04 +1.055283E+04 +2.536783E+04 +7.745031E-01 +6.325702E-01 +0.000000E+00 +6.192551E+01 +1.000000E+02 +5.000000E+03
+7.200000E+00 +2.327520E+04 +1.042720E+04 +2.536960E+04 +7.705132E-01 +6.374240E-01 +0.000000E+00 +6.213888E+01 +1.000000E+02 +5.000000E+03
+7.220000E+00 +2.325858E+04 +1.030196E+04 +2.537132E+04 +7.664930E-01 +6.422527E-01 +0.000000E+00 +6.235275E+01 +1.000000E+02 +5.000000E+03
+7.240000E+00 +2.324214E+04 +1.017711E+04 +2.537300E+04 +7.624425E-01 +6.470560E-01 +0.000000E+00 +6.256710E+01 +1.000000E+02 +5.000000E+03
+7.260000E+00 +2.322588E+04 +1.005268E+04 +2.537464E+04 +7.583619E-01 +6.518337E-01 +0.000000E+00 +6.278192E+01 +1.000000E+02 +5.000000E+03
+7.280000E+00 +2.320980E+04 +9.928653E+03 +2.537623E+04 +7.542514E-01 +6.565858E-01 +0.000000E+00 +6.299719E+01 +1.000000E+02 +5.000000E+03
+7.300000E+00 +2.319392E+04 +9.805050E+03 +2.537778E+04 +7.501111E-01 +6.613119E-01 +0.000000E+00 +6.321289E+01 +1.000000E+02 +5.000000E+03
+7.320000E+00 +2.317824E+04 +9.681875E+03 +2.537927E+04 +7.459411E-01 +6.660119E-01 +0.000000E+00 +6.342902E+01 +1.000000E+02 +5.000000E+03
+7.340000E+00 +2.316276E+04 +9.559136E+03 +2.538073E+04 +7.417418E-01 +6.706856E-01 +0.000000E+00 +6.364556E+01 +1.000000E+02 +5.000000E+03
+7.360000E+00 +2.314749E+04 +9.436838E+03 +2.538213E+04 +7.375131E-01 +6.753328E-01 +0.000000E+00 +6.386248E+01 +1.000000E+02 +5.000000E+03
+7.380000E+00 +2.313244E+04 +9.314991E+03 +2.538349E+04 +7.332553E-01 +6.799534E-01 +0.000000E+00 +6.407978E+01 +1.000000E+02 +5.000000E+03
+7.400000E+00 +2.311760E+04 +9.193600E+03 +2.538480E+04 +7.289686E-01 +6.845471E-01 +0.000000E+00 +6.429744E+01 +1.000000E+02 +5.000000E+03
+7.420000E+00 +2.310299E+04 +9.072673E+03 +2.538606E+04 +7.246531E-01 +6.891138E-01 +0.000000E+00 +6.451545E+01 +1.000000E+02 +5.000000E+03
+7.440000E+00 +2.308860E+04 +8.952218E+03 +2.538728E+04 +7.203090E-01 +6.936533E-01 +0.000000E+00 +6.473378E+01 +1.000000E+02 +5.000000E+03
+7.460000E+00 +2.307445E+04 +8.832240E+03 +2.538844E+04 +7.159365E-01 +6.981654E-01 +0.000000E+00 +6.495244E+01 +1.000000E+02 +5.000000E+03
+7.480000E+00 +2.306054E+04 +8.712749E+03 +2.538956E+04 +7.115357E-01 +7.026500E-01 +0.000000E+00 +6.517139E+01 +1.000000E+02 +5.000000E+03
+7.500000E+00 +2.304687E+04 +8.593750E+03 +2.539062E+04 +7.071068E-01 +7.071068E-01 +0.000000E+00 +6.539062E+01 +1.000000E+02 +5.000000E+03
+7.520000E+00 +2.303346E+04 +8.475251E+03 +2.539164E+04 +7.026500E-01 +7.115357E-01 +0.000000E+00 +6.561013E+01 +1.000000E+02 +5.000000E+03
+7.540000E+00 +2.302030E+04 +8.357260E+03 +2.539261E+04 +6.981654E-01 +7.159365E-01 +0.000000E+00 +6.582989E+01 +1.000000E+02 +5.000000E+03
+7.560000E+00 +2.300740E+04 +8.239782E+03 +2.539352E+04 +6.936533E-01 +7.203090E-01 +0.000000E+00 +6.604990E+01 +1.000000E+02 +5.000000E+03
+7.580000E+00 +2.299476E+04 +8.122827E+03 +2.539439E+04 +6.891138E-01 +7.246531E-01 +0.000000E+00 +6.627012E+01 +1.000000E+02 +5.000000E+03
+7.600000E+00 +2.298240E+04 +8.006400E+03 +2.539520E+04 +6.845471E-01 +7.289686E-01 +0.000000E+00 +6.649056E+01 +1.000000E+02 +5.000000E+03
+7.620000E+00 +2.297031E+04 +7.890509E+03 +2.539596E+04 +6.799534E-01 +7.332553E-01 +0.000000E+00 +6.671119E+01 +1.000000E+02 +5.000000E+03
+7.640000E+00 +2.295851E+04 +7.775162E+03 +2.539667E+04 +6.753328E-01 +7.375131E-01 +0.000000E+00 +6.693200E+01 +1.000000E+02 +5.000000E+03
+7.660000E+00 +2.294699E+04 +7.660364E+03 +2.539732E+04 +6.706856E-01 +7.417418E-01 +0.000000E+00 +6.715297E+01 +1.000000E+02 +5.000000E+03
+7.680000E+00 +2.293576E+04 +7.546125E+03 +2.539793E+04 +6.660119E-01 +7.459411E-01 +0.000000E+00 +6.737410E+01 +1.000000E+02 +5.000000E+03
+7.700000E+00 +2.292483E+04 +7.432450E+03 +2.539848E+04 +6.613119E-01 +7.501111E-01 +0.000000E+00 +6.759535E+01 +1.000000E+02 +5.000000E+03
+7.720000E+00 +2.291420E+04 +7.319347E+03 +2.539897E+04 +6.565858E-01 +7.542514E-01 +0.000000E+00 +6.781673E+01 +1.000000E+02 +5.000000E+03
+7.740000E+00 +2.290387E+04 +7.206824E+03 +2.539941E+04 +6.518337E-01 +7.583619E-01 +0.000000E+00 +6.803821E+01 +1.000000E+02 +5.000000E+03
+7.760000E+00 +2.289386E+04 +7.094886E+03 +2.539980E+04 +6.470560E-01 +7.624425E-01 +0.000000E+00 +6.825978E+01 +1.000000E+02 +5.000000E+03
+7.780000E+00 +2.288417E+04 +6.983543E+03 +2.540013E+04 +6.422527E-01 +7.664930E-01 +0.000000E+00 +6.848142E+01 +1.000000E+02 +5.000000E+03
+7.800000E+00 +2.287480E+04 +6.872800E+03 +2.540040E+04 +6.374240E-01 +7.705132E-01 +0.000000E+00 +6.870312E+01 +1.000000E+02 +5.000000E+03
+7.820000E+00 +2.286576E+04 +6.762665E+03 +2.540062E+04 +6.325702E-01 +7.745031E-01 +0.000000E+00 +6.892486E+01 +1.000000E+02 +5.000000E+03
+7.840000E+00 +2.285705E+04 +6.653146E+03 +2.540078E+04 +6.276914E-01 +7.784623E-01 +0.000000E+00 +6.914663E+01 +1.000000E+02 +5.000000E+03
+7.860000E+00 +2.284868E+04 +6.544248E+03 +2.540089E+04 +6.227878E-01 +7.823908E-01 +0.000000E+00 +6.936842E+01 +1.000000E+02 +5.000000E+03
+7.880000E+00 +2.284065E+04 +6.435981E+03 +2.540093E+04 +6.178596E-01 +7.862884E-01 +0.000000E+00 +6.959020E+01 +1.000000E+02 +5.000000E+03
+7.900000E+00 +2.283297E+04 +6.328350E+03 +2.540092E+04 +6.129071E-01 +7.901550E-01 +0.000000E+00 +6.981196E+01 +1.000000E+02 +5.000000E+03
+7.920000E+00 +2.282565E+04 +6.221363E+03 +2.540086E+04 +6.079303E-01 +7.939904E-01 +0.000000E+00 +7.003370E+01 +1.000000E+02 +5.000000E+03
+7.940000E+00 +2.281869E+04 +6.115028E+03 +2.540073E+04 +6.029295E-01 +7.977944E-01 +0.000000E+00 +7.025538E+01 +1.000000E+02 +5.000000E+03
+7.960000E+00 +2.281209E+04 +6.009350E+03 +2.540055E+04 +5.979050E-01 +8.015670E-01 +0.000000E+00 +7.047700E+01 +1.000000E+02 +5.000000E+03
+7.980000E+00 +2.280586E+04 +5.904339E+03 +2.540030E+04 +5.928568E-01 +8.053079E-01 +0.000000E+00 +7.069855E+01 +1.000000E+02 +5.000000E+03
+8.000000E+00 +2.280000E+04 +5.800000E+03 +2.540000E+04 +5.877853E-01 +8.090170E-01 +0.000000E+00 +7.092000E+01 +1.000000E+02 +5.000000E+03
+8.020000E+00 +2.279452E+04 +5.696341E+03 +2.539964E+04 +5.826905E-01 +8.126942E-01 +0.000000E+00 +7.114134E+01 +1.000000E+02 +5.000000E+03
+8.040000E+00 +2.278943E+04 +5.593370E+03 +2.539921E+04 +5.775727E-01 +8.163393E-01 +0.000000E+00 +7.136256E+01 +1.000000E+02 +5.000000E+03
+8.060000E+00 +2.278473E+04 +5.491092E+03 +2.539873E+04 +5.724321E-01 +8.199521E-01 +0.000000E+00 +7.158365E+01 +1.000000E+02 +5.000000E+03
+8.080000E+00 +2.278043E+04 +5.389517E+03 +2.539818E+04 +5.672689E-01 +8.235326E-01 +0.000000E+00 +7.180457E+01 +1.000000E+02 +5.000000E+03
+8.100000E+00 +2.277652E+04 +5.288650E+03 +2.539758E+04 +5.620834E-01 +8.270806E-01 +0.000000E+00 +7.202533E+01 +1.000000E+02 +5.000000E+03
+8.120000E+00 +2.277303E+04 +5.188499E+03 +2.539691E+04 +5.568756E-01 +8.305959E-01 +0.000000E+00 +7.224591E+01 +1.000000E+02 +5.000000E+03
+8.140000E+00 +2.276994E+04 +5.089072E+03 +2.539617E+04 +5.516459E-01 +8.340784E-01 +0.000000E+00 +7.246629E+01 +1.000000E+02 +5.000000E+03
+8.160000E+00 +2.276727E+04 +4.990374E+03 +2.539538E+04 +5.463943E-01 +8.375280E-01 +0.000000E+00 +7.268645E+01 +1.000000E+02 +5.000000E+03
+8.180000E+00 +2.276502E+04 +4.892415E+03 +2.539452E+04 +5.411213E-01 +8.409446E-01 +0.000000E+00 +7.290639E+01 +1.000000E+02 +5.000000E+03
+8.200000E+00 +2.276320E+04 +4.795200E+03 +2.539360E+04 +5.358268E-01 +8.443279E-01 +0.000000E+00 +7.312608E+01 +1.000000E+02 +5.000000E+03
+8.220000E+00 +2.276181E+04 +4.698737E+03 +2.539261E+04 +5.305112E-01 +8.476779E-01 +0.000000E+00 +7.334551E+01 +1.000000E+02 +5.000000E+03
+8.240000E+00 +2.276086E+04 +4.603034E+03 +2.539156E+04 +5.251746E-01 +8.509945E-01 +0.000000E+00 +7.356467E+01 +1.000000E+02 +5.000000E+03
+8.260000E+00 +2.276035E+04 +4.508096E+03 +2.539045E+04 +5.198173E-01 +8.542774E-01 +0.000000E+00 +7.378354E+01 +1.000000E+02 +5.000000E+03
+8.280000E+00 +2.276028E+04 +4.413933E+03 +2.538927E+04 +5.144395E-01 +8.575267E-01 +0.000000E+00 +7.400210E+01 +1.000000E+02 +5.000000E+03
+8.300000E+00 +2.276067E+04 +4.320550E+03 +2.538803E+04 +5.090414E-01 +8.607420E-01 +0.000000E+00 +7.422035E+01 +1.000000E+02 +5.000000E+03
+8.320000E+00 +2.276152E+04 +4.227955E+03 +2.538671E+04 +5.036232E-01 +8.639234E-01 +0.000000E+00 +7.443825E+01 +1.000000E+02 +5.000000E+03
+8.340000E+00 +2.276283E+04 +4.136156E+03 +2.538534E+04 +4.981851E-01 +8.670707E-01 +0.000000E+00 +7.465581E+01 +1.000000E+02 +5.000000E+03
+8.360000E+00 +2.276461E+04 +4.045158E+03 +2.538389E+04 +4.927273E-01 +8.701838E-01 +0.000000E+00 +7.487301E+01 +1.000000E+02 +5.000000E+03
+8.380000E+00 +2.276687E+04 +3.954971E+03 +2.538238E+04 +4.872501E-01 +8.732625E-01 +0.000000E+00 +7.508982E+01 +1.000000E+02 +5.000000E+03
+8.400000E+00 +2.276960E+04 +3.865600E+03 +2.538080E+04 +4.817537E-01 +8.763067E-01 +0.000000E+00 +7.530624E+01 +1.000000E+02 +5.000000E+03
+8.420000E+00 +2.277282E+04 +3.777053E+03 +2.537915E+04 +4.762382E-01 +8.793163E-01 +0.000000E+00 +7.552225E+01 +1.000000E+02 +5.000000E+03
+8.440000E+00 +2.277652E+04 +3.689338E+03 +2.537744E+04 +4.707039E-01 +8.822912E-01 +0.000000E+00 +7.573783E+01 +1.000000E+02 +5.000000E+03
+8.460000E+00 +2.278072E+04 +3.602460E+03 +2.537565E+04 +4.651511E-01 +8.852313E-01 +0.000000E+00 +7.595297E+01 +1.000000E+02 +5.000000E+03
+8.480000E+00 +2.278542E+04 +3.516429E+03 +2.537380E+04 +4.595799E-01 +8.881364E-01 +0.000000E+00 +7.616766E+01 +1.000000E+02 +5.000000E+03
+8.500000E+00 +2.279062E+04 +3.431250E+03 +2.537188E+04 +4.539905E-01 +8.910065E-01 +0.000000E+00 +7.638188E+01 +1.000000E+02 +5.000000E+03
+8.520000E+00 +2.279634E+04 +3.346931E+03 +2.536988E+04 +4.483832E-01 +8.938414E-01 +0.000000E+00 +7.659560E+01 +1.000000E+02 +5.000000E+03
+8.540000E+00 +2.280257E+04 +3.263480E+03 +2.536782E+04 +4.427582E-01 +8.966410E-01 +0.000000E+00 +7.680883E+01 +1.000000E+02 +5.000000E+03
+8.560000E+00 +2.280932E+04 +3.180902E+03 +2.536568E+04 +4.371158E-01 +8.994053E-01 +0.000000E+00 +7.702154E+01 +1.000000E+02 +5.000000E+03
+8.580000E+00 +2.281659E+04 +3.099207E+03 +2.536348E+04 +4.314560E-01 +9.021340E-01 +0.000000E+00 +7.723373E+01 +1.000000E+02 +5.000000E+03
+8.600000E+00 +2.282440E+04 +3.018400E+03 +2.536120E+04 +4.257793E-01 +9.048271E-01 +0.000000E+00 +7.744536E+01 +1.000000E+02 +5.000000E+03
+8.620000E+00 +2.283274E+04 +2.938489E+03 +2.535885E+04 +4.200857E-01 +9.074844E-01 +0.000000E+00 +7.765643E+01 +1.000000E+02 +5.000000E+03
+8.640000E+00 +2.284163E+04 +2.859482E+03 +2.535643E+04 +4.143756E-01 +9.101060E-01 +0.000000E+00 +7.786693E+01 +1.000000E+02 +5.000000E+03
+8.660000E+00 +2.285106E+04 +2.781384E+03 +2.535393E+04 +4.086491E-01 +9.126916E-01 +0.000000E+00 +7.807683E+01 +1.000000E+02 +5.000000E+03
+8.680000E+00 +2.286104E+04 +2.704205E+03 +2.535137E+04 +4.029064E-01 +9.152412E-01 +0.000000E+00 +7.828613E+01 +1.000000E+02 +5.000000E+03
+8.700000E+00 +2.287157E+04 +2.627950E+03 +2.534872E+04 +3.971479E-01 +9.177546E-01 +0.000000E+00 +7.849481E+01 +1.000000E+02 +5.000000E+03
+8.720000E+00 +2.288268E+04 +2.552627E+03 +2.534601E+04 +3.913737E-01 +9.202318E-01 +0.000000E+00 +7.870284E+01 +1.000000E+02 +5.000000E+03
+8.740000E+00 +2.289434E+04 +2.478244E+03 +2.534322E+04 +3.855840E-01 +9.226727E-01 +0.000000E+00 +7.891023E+01 +1.000000E+02 +5.000000E+03
+8.760000E+00 +2.290658E+04 +2.404806E+03 +2.534036E+04 +3.797791E-01 +9.250772E-01 +0.000000E+00 +7.911695E+01 +1.000000E+02 +5.000000E+03
+8.780000E+00 +2.291940E+04 +2.332323E+03 +2.533742E+04 +3.739592E-01 +9.274452E-01 +0.000000E+00 +7.932298E+01 +1.000000E+02 +5.000000E+03
+8.800000E+00 +2.293280E+04 +2.260800E+03 +2.533440E+04 +3.681246E-01 +9.297765E-01 +0.000000E+00 +7.952832E+01 +1.000000E+02 +5.000000E+03
+8.820000E+00 +2.294679E+04 +2.190245E+03 +2.533131E+04 +3.622754E-01 +9.320711E-01 +0.000000E+00 +7.973295E+01 +1.000000E+02 +5.000000E+03
+8.840000E+00 +2.296137E+04 +2.120666E+03 +2.532814E+04 +3.564119E-01 +9.343289E-01 +0.000000E+00 +7.993684E+01 +1.000000E+02 +5.000000E+03
+8.860000E+00 +2.297655E+04 +2.052068E+03 +2.532490E+04 +3.505343E-01 +9.365499E-01 +0.000000E+00 +8.014000E+01 +1.000000E+02 +5.000000E+03
+8.880000E+00 +2.299233E+04 +1.984461E+03 +2.532157E+04 +3.446429E-01 +9.387339E-01 +0.000000E+00 +8.034239E+01 +1.000000E+02 +5.000000E+03
+8.900000E+00 +2.300873E+04 +1.917850E+03 +2.531818E+04 +3.387379E-01 +9.408808E-01 +0.000000E+00 +8.054402E+01 +1.000000E+02 +5.000000E+03
+8.920000E+00 +2.302573E+04 +1.852243E+03 +2.531470E+04 +3.328195E-01 +9.429905E-01 +0.000000E+00 +8.074485E+01 +1.000000E+02 +5.000000E+03
+8.940000E+00 +2.304336E+04 +1.787648E+03 +2.531114E+04 +3.268880E-01 +9.450631E-01 +0.000000E+00 +8.094488E+01 +1.000000E+02 +5.000000E+03
+8.960000E+00 +2.306161E+04 +1.724070E+03 +2.530751E+04 +3.209436E-01 +9.470983E-01 +0.000000E+00 +8.114409E+01 +1.000000E+02 +5.000000E+03
+8.980000E+00 +2.308049E+04 +1.661519E+03 +2.530379E+04 +3.149865E-01 +9.490961E-01 +0.000000E+00 +8.134247E+01 +1.000000E+02 +5.000000E+03
+9.000000E+00 +2.310000E+04 +1.600000E+03 +2.530000E+04 +3.090170E-01 +9.510565E-01 +0.000000E+00 +8.154000E+01 +1.000000E+02 +5.000000E+03
+9.020000E+00 +2.312015E+04 +1.539521E+03 +2.529613E+04 +3.030353E-01 +9.529793E-01 +0.000000E+00 +8.173667E+01 +1.000000E+02 +5.000000E+03
+9.040000E+00 +2.314095E+04 +1.480090E+03 +2.529217E+04 +2.970416E-01 +9.548645E-01 +0.000000E+00 +8.193245E+01 +1.000000E+02 +5.000000E+03
+9.060000E+00 +2.316240E+04 +1.421712E+03 +2.528814E+04 +2.910362E-01 +9.567121E-01 +0.000000E+00 +8.212734E+01 +1.000000E+02 +5.000000E+03
+9.080000E+00 +2.318451E+04 +1.364397E+03 +2.528402E+04 +2.850193E-01 +9.585218E-01 +0.000000E+00 +8.232133E+01 +1.000000E+02 +5.000000E+03
+9.100000E+00 +2.320728E+04 +1.308150E+03 +2.527983E+04 +2.789911E-01 +9.602937E-01 +0.000000E+00 +8.251439E+01 +1.000000E+02 +5.000000E+03
+9.120000E+00 +2.323071E+04 +1.252979E+03 +2.527555E+04 +2.729519E-01 +9.620277E-01 +0.000000E+00 +8.270650E+01 +1.000000E+02 +5.000000E+03
+9.140000E+00 +2.325481E+04 +1.198892E+03 +2.527118E+04 +2.669020E-01 +9.637237E-01 +0.000000E+00 +8.289767E+01 +1.000000E+02 +5.000000E+03
+9.160000E+00 +2.327959E+04 +1.145894E+03 +2.526674E+04 +2.608415E-01 +9.653816E-01 +0.000000E+00 +8.308786E+01 +1.000000E+02 +5.000000E+03
+9.180000E+00 +2.330505E+04 +1.093995E+03 +2.526221E+04 +2.547707E-01 +9.670015E-01 +0.000000E+00 +8.327707E+01 +1.000000E+02 +5.000000E+03
+9.200000E+00 +2.333120E+04 +1.043200E+03 +2.525760E+04 +2.486899E-01 +9.685832E-01 +0.000000E+00 +8.346528E+01 +1.000000E+02 +5.000000E+03
+9.220000E+00 +2.335804E+04 +9.935172E+02 +2.525290E+04 +2.425992E-01 +9.701266E-01 +0.000000E+00 +8.365247E+01 +1.000000E+02 +5.000000E+03
+9.240000E+00 +2.338558E+04 +9.449536E+02 +2.524812E+04 +2.364990E-01 +9.716317E-01 +0.000000E+00 +8.383864E+01 +1.000000E+02 +5.000000E+03
+9.260000E+00 +2.341382E+04 +8.975164E+02 +2.524326E+04 +2.303894E-01 +9.730985E-01 +0.000000E+00 +8.402376E+01 +1.000000E+02 +5.000000E+03
+9.280000E+00 +2.344276E+04 +8.512128E+02 +2.523831E+04 +2.242708E-01 +9.745269E-01 +0.000000E+00 +8.420781E+01 +1.000000E+02 +5.000000E+03
